method,init_id,initial_free_coordinate,iteration,distance_to_min_norm,residual,free_coordinate,z1,z2,z3,z4
plain-FBHF,3,3.0,1908,3.0,6.33569167794684e-48,3.0,-7.734382217838786e-48,1.52348458572453e-47,1.178297857426078e-159,3.0
plain-FBHF,3,3.0,1909,3.0,5.985489420055874e-48,3.0,-1.454724346117681e-48,1.6075611015976324e-47,9.720957323765143e-160,3.0
plain-FBHF,3,3.0,1910,3.0,5.654644420640542e-48,3.0,4.3499432418734474e-48,1.4615502187660412e-47,8.019789792106244e-160,3.0
plain-FBHF,3,3.0,1911,3.0,5.342086716708744e-48,3.0,8.932500960425094e-48,1.1302623035016305e-47,6.616326578487651e-160,3.0
plain-FBHF,3,3.0,1912,3.0,5.046805486949313e-48,3.0,1.1794187655028728e-47,6.791676377078025e-48,5.458469427252312e-160,3.0
plain-FBHF,3,3.0,1913,3.0,4.767845782704533e-48,3.0,1.2726486399265017e-47,1.8317303416259127e-48,4.503237277483157e-160,3.0
plain-FBHF,3,3.0,1914,3.0,4.504305439636555e-48,3.0,1.1808597434924123e-47,-2.846926864966018e-48,3.7151707539236045e-160,3.0
plain-FBHF,3,3.0,1915,3.0,4.255332160099938e-48,3.0,9.365619846407812e-48,-6.631187426231123e-48,3.065015871986974e-160,3.0
plain-FBHF,3,3.0,1916,3.0,4.0201207567846237e-48,3.0,5.897415816041962e-48,-9.096833912760545e-48,2.5286380943892532e-160,3.0
plain-FBHF,3,3.0,1917,3.0,3.7979105487151964e-48,3.0,1.9910905091106312e-48,-1.0046567294062067e-47,2.086126427871134e-160,3.0
plain-FBHF,3,3.0,1918,3.0,3.587982901185007e-48,3.0,-1.769116631177144e-48,-9.512744478728184e-48,1.7210543029936856e-160,3.0
plain-FBHF,3,3.0,1919,3.0,3.389658901669243e-48,3.0,-4.881860411412808e-48,-7.728242459171981e-48,1.4198697999697905e-160,3.0
plain-FBHF,3,3.0,1920,3.0,3.202297164200751e-48,3.0,-6.988717371724933e-48,-5.0728816139289305e-48,1.1713925849750772e-160,3.0
plain-FBHF,3,3.0,1921,3.0,3.025291755107934e-48,3.0,-7.908108058563754e-48,-2.00540253611891e-48,9.663988826044387e-161,3.0
plain-FBHF,3,3.0,1922,3.0,2.858070233406446e-48,3.0,-7.641255709031312e-48,1.0080970950529702e-48,7.972790781486619e-161,3.0
plain-FBHF,3,3.0,1923,3.0,2.7000917995072995e-48,3.0,-6.352367901406437e-48,3.55904469906994e-48,6.577552394726461e-161,3.0
plain-FBHF,3,3.0,1924,3.0,2.5508455462542122e-48,3.0,-4.32853718880967e-48,5.346390488926125e-48,5.42648072564933e-161,3.0
plain-FBHF,3,3.0,1925,3.0,2.4098488066340123e-48,3.0,-1.927054712056342e-48,6.206445670116059e-48,4.476846598660697e-161,3.0
plain-FBHF,3,3.0,1926,3.0,2.276645592816549e-48,3.0,4.812654747111807e-49,6.120625224746563e-48,3.6933984438950756e-161,3.0
plain-FBHF,3,3.0,1927,3.0,2.150805121475898e-48,3.0,2.5645292827203582e-48,5.202405718566196e-48,3.0470537162134373e-161,3.0
plain-FBHF,3,3.0,1928,3.0,2.031920420623725e-48,3.0,4.071216447085283e-48,3.667525769089712e-48,2.5138193158760856e-161,3.0
plain-FBHF,3,3.0,1929,3.0,1.9196070134492485e-48,3.0,4.856126451498735e-48,1.7933281058963735e-48,2.0739009355977707e-161,3.0
plain-FBHF,3,3.0,1930,3.0,1.8135016749093037e-48,3.0,4.8889157982538706e-48,-1.2599884510048927e-49,1.7109682718681609e-161,3.0
plain-FBHF,3,3.0,1931,3.0,1.713261257047288e-48,3.0,4.2459240171826006e-48,-1.8216845159645343e-48,1.4115488242912326e-161,3.0
plain-FBHF,3,3.0,1932,3.0,1.6185615792420223e-48,3.0,3.088208744490145e-48,-3.0846015687727885e-48,1.164527780040267e-161,3.0
plain-FBHF,3,3.0,1933,3.0,1.5290963797975614e-48,3.0,1.6302926242196263e-48,-3.787610937169673e-48,9.607354185332203e-162,3.0
plain-FBHF,3,3.0,1934,3.0,1.4445763254833744e-48,3.0,1.0491794974333667e-49,-3.894231015843257e-48,7.926067202899067e-162,3.0
plain-FBHF,3,3.0,1935,3.0,1.3647280758216971e-48,3.0,-1.2709153546453619e-48,-3.453908998812626e-48,6.539005442391731e-162,3.0
plain-FBHF,3,3.0,1936,3.0,1.2892933990959462e-48,3.0,-2.324096373285724e-48,-2.5859847723322027e-48,5.394679489973178e-162,3.0
plain-FBHF,3,3.0,1937,3.0,1.2180283372213385e-48,3.0,-2.9444892378744936e-48,-1.4557679070715044e-48,4.450610579227871e-162,3.0
plain-FBHF,3,3.0,1938,3.0,1.1507024167768763e-48,3.0,-3.093308073709895e-48,-2.4686510519917247e-49,3.671753727862994e-162,3.0
plain-FBHF,3,3.0,1939,3.0,1.0870979036471523e-48,3.0,-2.800780621500143e-48,8.660336959861892e-49,3.02919682548697e-162,3.0
plain-FBHF,3,3.0,1940,3.0,1.0270090988634665e-48,3.0,-2.154573201771209e-48,1.740217785752931e-48,2.4990873810267505e-162,3.0
plain-FBHF,3,3.0,1941,3.0,9.702416733669811e-49,3.0,-1.2815617595407104e-48,2.28114172761812e-48,2.0617470893470691e-162,3.0
plain-FBHF,3,3.0,1942,3.0,9.166120395425121e-49,3.0,-3.261708393306315e-49,2.450248481824149e-48,1.700941348711332e-162,3.0
plain-FBHF,3,3.0,1943,3.0,8.659467574904892e-49,3.0,5.71372057125823e-49,2.2642528365664118e-48,1.403276612686849e-162,3.0
plain-FBHF,3,3.0,1944,3.0,8.180819741169393e-49,3.0,1.2938674729261538e-48,1.7869016440929883e-48,1.1577032054666504e-162,3.0
plain-FBHF,3,3.0,1945,3.0,7.72862893227496e-49,3.0,1.760784282925246e-48,1.1151525771674434e-48,9.551051445099865e-163,3.0
plain-FBHF,3,3.0,1946,3.0,7.301432749117065e-49,3.0,1.9353916102755084e-48,3.622718874405956e-49,7.879617442207389e-163,3.0
plain-FBHF,3,3.0,1947,3.0,6.897849625986228e-49,3.0,1.8251012986209673e-48,-3.594934823673054e-49,6.500684389821096e-163,3.0
plain-FBHF,3,3.0,1948,3.0,6.5165743625416625e-49,3.0,1.475703670711342e-48,-9.542409852946489e-49,5.363064621602404e-163,3.0
plain-FBHF,3,3.0,1949,3.0,6.15637390275287e-49,3.0,9.609456261960754e-49,-1.353842749345024e-48,4.424528312821983e-163,3.0
plain-FBHF,3,3.0,1950,3.0,5.816083347158199e-49,3.0,3.6938482471629786e-49,-1.5243279817188848e-48,3.650235858078136e-163,3.0
plain-FBHF,3,3.0,1951,3.0,5.4946021855438285e-49,3.0,-2.0937960991305823e-49,-1.4668824926090256e-48,3.011444582914462e-163,3.0
plain-FBHF,3,3.0,1952,3.0,5.1908907378596116e-49,3.0,-6.971394801118675e-49,-1.2139065237948496e-48,2.4844417809044315e-163,3.0
plain-FBHF,3,3.0,1953,3.0,4.9039667918615266e-49,3.0,-1.036607177126361e-48,-8.212041565908269e-49,2.049664469246156e-163,3.0
plain-FBHF,3,3.0,1954,3.0,4.632902426606816e-49,3.0,-1.1970442527351712e-48,-3.5779413541422434e-49,1.6909731871280787e-163,3.0
plain-FBHF,3,3.0,1955,3.0,4.376821011528862e-49,3.0,-1.1756342791700913e-48,1.0500113463132808e-49,1.395052879380665e-163,3.0
plain-FBHF,3,3.0,1956,3.0,4.13489437138675e-49,3.0,-9.948686828507903e-49,5.036104933485223e-49,1.1509186254890486e-163,3.0
plain-FBHF,3,3.0,1957,3.0,3.9063401079208315e-49,3.0,-6.967335965295857e-49,7.90122246911105e-49,9.49507866028465e-164,3.0
plain-FBHF,3,3.0,1958,3.0,3.6904190695524955e-49,3.0,-3.348409445358248e-49,9.371890304498497e-49,7.833439894734837e-164,3.0
plain-FBHF,3,3.0,1959,3.0,3.4864329609450174e-49,3.0,3.419323182726115e-50,9.39577704807282e-49,6.462587913156241e-164,3.0
plain-FBHF,3,3.0,1960,3.0,3.2937220846947875e-49,3.0,3.588567576109703e-49,8.125118048288485e-49,5.3316350283538994e-164,3.0
plain-FBHF,3,3.0,1961,3.0,3.111663207849434e-49,3.0,5.992759364937234e-49,5.8737924357347495e-49,4.398598898391967e-164,3.0
plain-FBHF,3,3.0,1962,3.0,2.939667546353127e-49,3.0,7.314473695239585e-49,3.056787084629211e-49,3.628844091173373e-164,3.0
plain-FBHF,3,3.0,1963,3.0,2.7771788609006696e-49,3.0,7.48832614719296e-49,1.2226487342827786e-50,2.993796375218033e-164,3.0
plain-FBHF,3,3.0,1964,3.0,2.6236716580423307e-49,3.0,6.61379889986172e-49,-2.513626725084222e-49,2.4698820095548773e-164,3.0
plain-FBHF,3,3.0,1965,3.0,2.4786494907217277e-49,3.0,4.923839180849182e-49,-4.520537066213007e-49,2.037652657882774e-164,3.0
plain-FBHF,3,3.0,1966,3.0,2.341643352750643e-49,3.0,2.738480908020605e-49,-5.690114988899127e-49,1.6810634427532884e-164,3.0
plain-FBHF,3,3.0,1967,3.0,2.2122101620284595e-49,3.0,4.114767506733866e-50,-5.9515442205661964e-49,1.3868773402714628e-164,3.0
plain-FBHF,3,3.0,1968,3.0,2.089931327600904e-49,3.0,-1.721969628482272e-49,-5.366496916282523e-49,1.144173805723957e-164,3.0
plain-FBHF,3,3.0,1969,3.0,1.9744113959239127e-49,3.0,-3.3893022696920766e-49,-4.1064116740691185e-49,9.439433897222645e-165,3.0
plain-FBHF,3,3.0,1970,3.0,1.8652767719546036e-49,3.0,-4.411356827578989e-49,-2.4171204496034252e-49,7.787532965208682e-165,3.0
plain-FBHF,3,3.0,1971,3.0,1.762174510933317e-49,3.0,-4.716957773561761e-49,-5.770483048743599e-50,6.424714696297163e-165,3.0
plain-FBHF,3,3.0,1972,3.0,1.6647711769493087e-49,3.0,-4.341097353006471e-49,1.1445753332193654e-49,5.30038962444516e-165,3.0
plain-FBHF,3,3.0,1973,3.0,1.5727517645986785e-49,3.0,-3.4087115606364004e-49,2.523748928452258e-49,4.372821440167257e-165,3.0
plain-FBHF,3,3.0,1974,3.0,1.4858186802471136e-49,3.0,-2.1078322695001512e-49,3.4076387309395964e-49,3.6075776881379874e-165,3.0
plain-FBHF,3,3.0,1975,3.0,1.4036907796028492e-49,3.0,-6.569492606575242e-50,3.7279442807245485e-49,2.9762515927138397e-165,3.0
plain-FBHF,3,3.0,1976,3.0,1.3261024584873013e-49,3.0,7.283075220266145e-50,3.501203347565925e-49,2.455407563988918e-165,3.0
plain-FBHF,3,3.0,1977,3.0,1.2528027938629153e-49,3.0,1.8645110222264282e-49,2.817398304779784e-49,2.0257112402908574e-165,3.0
plain-FBHF,3,3.0,1978,3.0,1.1835547323402815e-49,3.0,2.622197828676615e-49,1.819688154665011e-49,1.6712117732399574e-165,3.0
plain-FBHF,3,3.0,1979,3.0,1.1181343235401137e-49,3.0,2.9378694487964835e-49,6.790071156817319e-50,1.3787497129229648e-165,3.0
plain-FBHF,3,3.0,1980,3.0,1.0563299958307789e-49,3.0,2.8156329318075206e-49,-4.324255630680494e-50,1.137468513161446e-165,3.0
plain-FBHF,3,3.0,1981,3.0,9.979418720990733e-50,3.0,2.319368950587282e-49,-1.3649249577248457e-49,9.38411523358193e-166,3.0
plain-FBHF,3,3.0,1982,3.0,9.427811233414438e-50,3.0,1.5575225189366442e-49,-2.0095007831091006e-49,7.741895067705092e-166,3.0
plain-FBHF,3,3.0,1983,3.0,8.906693579851239e-50,3.0,6.634007362787202e-50,-2.3084698188060612e-49,6.387063430856701e-166,3.0
plain-FBHF,3,3.0,1984,3.0,8.414380449642595e-50,3.0,-2.2583029049754445e-50,-2.257872523699871e-49,5.2693273304567783e-166,3.0
plain-FBHF,3,3.0,1985,3.0,7.949279686852106e-50,3.0,-9.884214632065502e-50,-1.9022425378724966e-49,4.347195047626842e-166,3.0
plain-FBHF,3,3.0,1986,3.0,7.509887141183827e-50,3.0,-1.5331247222191215e-49,-1.3232703148608232e-49,3.5864359142921446e-166,3.0
plain-FBHF,3,3.0,1987,3.0,7.094781803513547e-50,3.0,-1.8084615539485672e-49,-6.245760485136799e-50,2.9588096292910196e-166,3.0
plain-FBHF,3,3.0,1988,3.0,6.702621210301198e-50,3.0,-1.8055266305696557e-49,8.48960613112443e-51,2.441017944165091e-166,3.0
plain-FBHF,3,3.0,1989,3.0,6.332137102022113e-50,3.0,-1.5546359968659374e-49,7.064306144999963e-50,2.0138398039362e-166,3.0
plain-FBHF,3,3.0,1990,3.0,5.982131321576384e-50,3.0,-1.1169423721748614e-49,1.1640154631268247e-49,1.6614178382473652e-166,3.0
plain-FBHF,3,3.0,1991,3.0,5.651471939411623e-50,3.0,-5.727115194890523e-50,1.4123533991549902e-49,1.3706697165540764e-166,3.0
plain-FBHF,3,3.0,1992,3.0,5.339089592827682e-50,3.0,-8.230668647396863e-52,1.4397891395796723e-49,1.130802516157113e-166,3.0
plain-FBHF,3,3.0,1993,3.0,5.043974027624494e-50,3.0,4.9670378711479445e-50,1.2662957040077513e-49,9.329120758296182e-167,3.0
plain-FBHF,3,3.0,1994,3.0,4.765170830908661e-50,3.0,8.79061069595945e-50,9.373281547766238e-50,7.69652462559435e-167,3.0
plain-FBHF,3,3.0,1995,3.0,4.501778344492534e-50,3.0,1.09944094274226e-49,5.148340814579067e-50,6.349632816115339e-167,3.0
plain-FBHF,3,3.0,1996,3.0,4.2529447489036742e-50,3.0,1.1449513557666005e-49,6.696257651952217e-51,5.238447073295155e-167,3.0
plain-FBHF,3,3.0,1997,3.0,4.01786530857424e-50,3.0,1.0281317164670247e-49,-3.419733136224295e-50,4.321718835468503e-167,3.0
plain-FBHF,3,3.0,1998,3.0,3.7957797693012087e-50,3.0,7.824949214319638e-50,-6.599276834671405e-50,3.565418039261515e-167,3.0
plain-FBHF,3,3.0,1999,3.0,3.585969899560688e-50,3.0,4.556646043430491e-50,-8.529597647436031e-50,2.9414698823907497e-167,3.0
plain-FBHF,3,3.0,2000,3.0,3.3877571677248874e-50,3.0,1.0130977265076457e-50,-9.07954805082579e-50,2.4267126529723687e-167,3.0
plain-FBHF,3,3.0,2001,3.0,3.2005005476697863e-50,3.0,-2.288848562778567e-50,-8.321887618877305e-50,2.0020379387022043e-167,3.0
plain-FBHF,3,3.0,2002,3.0,3.0235944456767596e-50,3.0,-4.9211252804452495e-50,-6.501359388592337e-50,1.6516812994293187e-167,3.0
plain-FBHF,3,3.0,2003,3.0,2.856466741923707e-50,3.0,-6.593763219598024e-50,-3.982549015333939e-50,1.362637072029188e-167,3.0
plain-FBHF,3,3.0,2004,3.0,2.6985769402317944e-50,3.0,-7.179919380564145e-50,-1.1868696340962232e-50,1.12417558442408e-167,3.0
plain-FBHF,3,3.0,2005,3.0,2.5494144200840452e-50,3.0,-6.715783628378715e-50,1.471493679278015e-50,9.274448571498662e-168,3.0
plain-FBHF,3,3.0,2006,3.0,2.4084967852627517e-50,3.0,-5.378077346155018e-50,3.6417599734990083e-50,7.651420071486396e-168,3.0
plain-FBHF,3,3.0,2007,3.0,2.275368303765136e-50,3.0,-3.4446468805263753e-50,5.077971447899635e-50,6.312421558976277e-168,3.0
plain-FBHF,3,3.0,2008,3.0,2.1495984339519147e-50,3.0,-1.245387630897022e-50,5.661546353716161e-50,5.207747786155429e-168,3.0
plain-FBHF,3,3.0,2009,3.0,2.030780432162282e-50,3.0,8.887135776885195e-51,5.403892596199889e-50,4.296391923578229e-168,3.0
plain-FBHF,3,3.0,2010,3.0,1.9185300372922955e-50,3.0,2.6712085730916367e-50,4.430866000974421e-50,3.544523336952039e-168,3.0
plain-FBHF,3,3.0,2011,3.0,1.8124842280825385e-50,3.0,3.8947886232289584e-50,2.9531619152729816e-50,2.924231752985432e-168,3.0
plain-FBHF,3,3.0,2012,3.0,1.7123000490961071e-50,3.0,4.451283687228955e-50,1.2282235625219058e-50,2.4124911962129816e-168,3.0
plain-FBHF,3,3.0,2013,3.0,1.6176535015900912e-50,3.0,4.335879682426076e-50,-4.8018311441716193e-51,1.99030523687571e-168,3.0
plain-FBHF,3,3.0,2014,3.0,1.5282384956935829e-50,3.0,3.636670331282875e-50,-1.938918571750186e-50,1.6420018204224608e-168,3.0
plain-FBHF,3,3.0,2015,3.0,1.4437658605035412e-50,3.0,2.512556715588157e-50,-2.974235662659794e-50,1.3546515018485302e-168,3.0
plain-FBHF,3,3.0,2016,3.0,1.3639624088971204e-50,3.0,1.16378603599768e-50,-3.489286644439824e-50,1.1175874890250375e-168,3.0
plain-FBHF,3,3.0,2017,3.0,1.2885700540360384e-50,3.0,-2.0002807896597416e-51,-3.469174143095134e-50,9.220096784456559e-169,3.0
plain-FBHF,3,3.0,2018,3.0,1.2173449747057359e-50,3.0,-1.389735589375939e-50,-2.974190482927889e-50,7.60657984717666e-169,3.0
plain-FBHF,3,3.0,2019,3.0,1.150056826790002e-50,3.0,-2.2604596487021478e-50,-2.1234446924876439e-50,6.275428373920745e-169,3.0
plain-FBHF,3,3.0,2020,3.0,1.0864879983309609e-50,3.0,-2.72675898410681e-50,-1.0721618406121558e-50,5.1772284084846145e-169,3.0
plain-FBHF,3,3.0,2021,3.0,1.0264329057652442e-50,3.0,-2.76798765276798e-50,1.354362930021662e-52,4.271213436999807e-169,3.0
plain-FBHF,3,3.0,2022,3.0,9.696973290603718e-51,3.0,-2.4241688950488264e-50,9.806802131797328e-51,3.523751085524841e-169,3.0
plain-FBHF,3,3.0,2023,3.0,9.160977836011414e-51,3.0,-1.7839701307924388e-50,1.7090060003323046e-50,2.9070946455579937e-169,3.0
plain-FBHF,3,3.0,2024,3.0,8.654609267946886e-51,3.0,-9.672816896540584e-51,2.1240423110689509e-50,2.3983530825853448e-169,3.0
plain-FBHF,3,3.0,2025,3.0,8.176229974751661e-51,3.0,-1.0537487379730345e-51,2.202395719341925e-50,1.9786412931329096e-169,3.0
plain-FBHF,3,3.0,2026,3.0,7.724292862950521e-51,3.0,6.783720500125398e-51,1.9694834495515952e-50,1.6323790668346505e-169,3.0
plain-FBHF,3,3.0,2027,3.0,7.297336353903202e-51,3.0,1.284590681229062e-50,1.490791509477136e-50,1.3467127301385868e-169,3.0
plain-FBHF,3,3.0,2028,3.0,6.893979657013735e-51,3.0,1.6490053510954996e-50,8.585628111360151e-51,1.1110380023643341e-169,3.0
plain-FBHF,3,3.0,2029,3.0,6.51291830421082e-51,3.0,1.7474991794839062e-50,1.762369938884284e-51,9.166063519505757e-170,3.0
plain-FBHF,3,3.0,2030,3.0,6.152919931257615e-51,3.0,1.5951134778580778e-50,-4.569767506822713e-51,7.562002403592249e-170,3.0
plain-FBHF,3,3.0,2031,3.0,5.812820292247559e-51,3.0,1.2397702140816682e-50,-9.592868159740202e-51,6.238651982963605e-170,3.0
plain-FBHF,3,3.0,2032,3.0,5.491519494396991e-51,3.0,7.521479772657567e-51,-1.2756937559457867e-50,5.146887885944975e-170,3.0
plain-FBHF,3,3.0,2033,3.0,5.187978440957773e-51,3.0,2.1351703546967613e-51,-1.382673062885443e-50,4.246182505904604e-170,3.0
plain-FBHF,3,3.0,2034,3.0,4.9012154707461555e-51,3.0,-2.9657437338526424e-51,-1.288026575096363e-50,3.5031005673712986e-170,3.0
plain-FBHF,3,3.0,2035,3.0,4.630303183420068e-51,3.0,-7.110533139292965e-51,-1.0264422889622161e-50,2.8900579680813214e-170,3.0
plain-FBHF,3,3.0,2036,3.0,4.3743654402376373e-51,3.0,-9.832040841097333e-51,-6.51834448689091e-51,2.3842978236670903e-170,3.0
plain-FBHF,3,3.0,2037,3.0,4.132574530597308e-51,3.0,-1.090903640847473e-50,-2.278632992862707e-51,1.9670457045253496e-170,3.0
plain-FBHF,3,3.0,2038,3.0,3.904148495196093e-51,3.0,-1.0370200995938523e-50,1.8186622917291297e-51,1.6228127062334135e-170,3.0
plain-FBHF,3,3.0,2039,3.0,3.688348597148915e-51,3.0,-8.46331957183086e-51,5.2254465095707946e-51,1.3388204826425661e-170,3.0
plain-FBHF,3,3.0,2040,3.0,3.4844769328906083e-51,3.0,-5.597656645931801e-51,7.547491162289174e-51,1.1045268981801171e-170,3.0
plain-FBHF,3,3.0,2041,3.0,3.291874175134138e-51,3.0,-2.2703218000039448e-51,8.58210332098488e-51,9.112346909985966e-171,3.0
plain-FBHF,3,3.0,2042,3.0,3.109917440585698e-51,3.0,1.0115287828412462e-51,8.325408294165614e-51,7.517686200738421e-171,3.0
plain-FBHF,3,3.0,2043,3.0,2.9380182755208134e-51,3.0,3.8015094099011577e-51,6.95151070413589e-51,6.202091115609198e-171,3.0
plain-FBHF,3,3.0,2044,3.0,2.77562075270674e-51,3.0,5.768853253635827e-51,4.769422349413839e-51,5.116725170377588e-171,3.0
plain-FBHF,3,3.0,2045,3.0,2.622199673516548e-51,3.0,6.731466552360282e-51,2.1660694728381043e-51,4.22129826556151e-171,3.0
plain-FBHF,3,3.0,2046,3.0,2.4772588694204693e-51,3.0,6.664986215189484e-51,-4.55287330910662e-52,3.482571069088246e-171,3.0
plain-FBHF,3,3.0,2047,3.0,2.3403295973614788e-51,3.0,5.689174838010041e-51,-2.732259808190425e-51,2.873121131997803e-171,3.0
plain-FBHF,3,3.0,2048,3.0,2.2109690238257033e-51,3.0,4.035959987487162e-51,-4.388769174990612e-51,2.370324933898187e-171,3.0
plain-FBHF,3,3.0,2049,3.0,2.0887587927051033e-51,3.0,2.0054856777732707e-51,-5.263730946674769e-51,1.9555180704660045e-171,3.0
plain-FBHF,3,3.0,2050,3.0,1.973303672320839e-51,3.0,-8.249214909012403e-53,-5.3208438929277544e-51,1.6133024081344536e-171,3.0
plain-FBHF,3,3.0,2051,3.0,1.8642302772317595e-51,3.0,-1.934682223351298e-51,-4.6401682638625614e-51,1.3309744867109243e-171,3.0
plain-FBHF,3,3.0,2052,3.0,1.7611858606943007e-51,3.0,-3.321742543342661e-51,-3.3946088733664433e-51,1.0980539515365125e-171,3.0
plain-FBHF,3,3.0,2053,3.0,1.6638371738685778e-51,3.0,-4.10294218746144e-51,-1.816159396209123e-51,9.058945100176228e-172,3.0
plain-FBHF,3,3.0,2054,3.0,1.571869388081293e-51,3.0,-4.2359875581706064e-51,-1.5765010456200164e-52,7.473629707645389e-172,3.0
plain-FBHF,3,3.0,2055,3.0,1.4849850766600423e-51,3.0,-3.772256618891408e-51,1.344257678606556e-51,6.165744508807446e-172,3.0
plain-FBHF,3,3.0,2056,3.0,1.40290325304623e-51,3.0,-2.839664995564916e-51,2.4998759295892453e-51,5.086739219766143e-172,3.0
plain-FBHF,3,3.0,2057,3.0,1.3253584620758168e-51,3.0,-1.6168494582519776e-51,3.1875238766622835e-51,4.196559856307068e-172,3.0
plain-FBHF,3,3.0,2058,3.0,1.2520999214890913e-51,3.0,-3.0315204278431124e-52,3.362949512159346e-51,3.4621618814533316e-172,3.0
plain-FBHF,3,3.0,2059,3.0,1.1828907108930548e-51,3.0,9.11016411712538e-52,3.057091411894335e-51,2.856283552198999e-172,3.0
plain-FBHF,3,3.0,2060,3.0,1.1175070055535234e-51,3.0,1.8693988954407693e-51,2.3637419698378903e-51,2.356433930564174e-172,3.0
plain-FBHF,3,3.0,2061,3.0,1.0557373525389942e-51,3.0,2.4677072201925368e-51,1.4198939651284794e-51,1.9440579927154435e-172,3.0
plain-FBHF,3,3.0,2062,3.0,9.97381986875304e-52,3.0,2.6623759735139187e-51,3.822594273328529e-52,1.6038478439902408e-172,3.0
plain-FBHF,3,3.0,2063,3.0,9.422521854995057e-52,3.0,2.4700257163249622e-51,-5.96398943245293e-52,1.3231744712919487e-172,3.0
plain-FBHF,3,3.0,2064,3.0,8.901696569236269e-52,3.0,1.9587079359393018e-51,-1.3878490734114813e-51,1.0916189388158576e-172,3.0
plain-FBHF,3,3.0,2065,3.0,8.409659646344681e-52,3.0,1.2330190380927189e-51,-1.9033853394973303e-51,9.005856245230826e-173,3.0
plain-FBHF,3,3.0,2066,3.0,7.944819823646926e-52,3.0,4.157893371022953e-52,-2.101777298741359e-51,7.429831402315432e-173,3.0
plain-FBHF,3,3.0,2067,3.0,7.505673794735418e-52,3.0,-3.707669112522114e-52,-1.9898358476313457e-51,6.129610906910232e-173,3.0
plain-FBHF,3,3.0,2068,3.0,7.090801347728779e-52,3.0,-1.0217905112947865e-51,-1.6163125373582318e-51,5.056928998200941e-173,3.0
plain-FBHF,3,3.0,2069,3.0,6.698860772262578e-52,3.0,-1.4623305617365562e-51,-1.0606875725786732e-51,4.171966423515777e-173,3.0
plain-FBHF,3,3.0,2070,3.0,6.32858452035636e-52,3.0,-1.654435718326364e-51,-4.189376483299911e-52,3.441872299400516e-173,3.0
plain-FBHF,3,3.0,2071,3.0,5.978775107124175e-52,3.0,-1.598395519746881e-51,2.1143471500466012e-52,2.839544647005426e-173,3.0
plain-FBHF,3,3.0,2072,3.0,5.648301238071303e-52,3.0,-1.3285899183262571e-51,7.449723943279975e-52,2.3426243337794764e-173,3.0
plain-FBHF,3,3.0,2073,3.0,5.336094150452746e-52,3.0,-9.050973153164916e-52,1.118719747437008e-51,1.9326650753680678e-173,3.0
plain-FBHF,3,3.0,2074,3.0,5.041144156861376e-52,3.0,-4.026709825872687e-52,1.2984606387367464e-51,1.594448687178656e-173,3.0
plain-FBHF,3,3.0,2075,3.0,4.762497379867517e-52,3.0,1.0111743633753293e-52,1.280334054397039e-51,1.3154201669223912e-173,3.0
plain-FBHF,3,3.0,2076,3.0,4.499252667149758e-52,3.0,5.3684746942514875e-52,1.0881020300152651e-51,1.0852216377109728e-173,3.0
plain-FBHF,3,3.0,2077,3.0,4.250558677140383e-52,3.0,8.519193649259109e-52,7.669129170395932e-52,8.953078511115525e-174,3.0
plain-FBHF,3,3.0,2078,3.0,4.015611125760329e-52,3.0,1.0159787636863444e-51,3.747943069781743e-52,7.386289771670308e-174,3.0
plain-FBHF,3,3.0,2079,3.0,3.7936501853395245e-52,3.0,1.0226993725771283e-51,-2.6710562916872575e-53,6.0936890616280045e-174,3.0
plain-FBHF,3,3.0,2080,3.0,3.583958027310631e-52,3.0,8.880700024155246e-52,-3.813832993615506e-52,5.0272934758431035e-174,3.0
plain-FBHF,3,3.0,2081,3.0,3.385856500729184e-52,3.0,6.4579727234308016e-52,-6.454883460351943e-52,4.14751711757056e-174,3.0
plain-FBHF,3,3.0,2082,3.0,3.1987049391124086e-52,3.0,3.4076618536873484e-52,-7.924450689659612e-52,3.4217016219957123e-174,3.0
plain-FBHF,3,3.0,2083,3.0,3.0218980885039264e-52,3.0,2.1666553522978415e-53,-8.146387128966882e-52,2.8229038381464627e-174,3.0
plain-FBHF,3,3.0,2084,3.0,2.8548641500636947e-52,3.0,-2.661111487974273e-52,-7.224287642998865e-52,2.328895666470832e-174,3.0
plain-FBHF,3,3.0,2085,3.0,2.697062930852809e-52,3.0,-4.863626005747027e-52,-5.407923385940509e-52,1.9213389248384364e-174,3.0
plain-FBHF,3,3.0,2086,3.0,2.547984096832786e-52,3.0,-6.1606050051221946e-52,-3.043183669151337e-52,1.58510461299171e-174,3.0
plain-FBHF,3,3.0,2087,3.0,2.4071455224294498e-52,3.0,-6.471045176197694e-52,-5.141819178875301e-53,1.3077113057181607e-174,3.0
plain-FBHF,3,3.0,2088,3.0,2.2740917313238668e-52,3.0,-5.858305813374112e-52,1.813671178722885e-52,1.0788618272174827e-174,3.0
plain-FBHF,3,3.0,2089,3.0,2.1483924234277984e-52,3.0,-4.505878438682773e-52,3.641903494010271e-52,8.900610074544232e-175,3.0
plain-FBHF,3,3.0,2090,3.0,2.0296410832798713e-52,3.0,-2.679242107040539e-52,4.7728277695329835e-52,7.343003311498992e-175,3.0
plain-FBHF,3,3.0,2091,3.0,1.9174536653619566e-52,3.0,-6.805452295915292e-53,5.125891105229381e-52,6.057977731986669e-175,3.0
